Dataset 1,Dataset 2,Relation,Column 1,Column 2,Set Containment
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,% of Businesses Reporting.2,Opening Inventory,0.8658536585365854
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,% of Businesses Reporting.2,Top Quartile Cost of Sales,0.8048780487804879
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,% of Businesses Reporting.2,Top Quartile Other expenses,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,% of Businesses Reporting.2,Top Quartile Operating Expenses (indirect),0.8902439024390244
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,% of Businesses Reporting.2,% of Businesses Reporting.1,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,% of Businesses Reporting.2,% of Businesses Reporting.3,0.8658536585365854
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,% of Businesses Reporting.2,Lower Middle Cost of Sales,0.8414634146341463
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,% of Businesses Reporting.2,Top Quartile Amortization and depletion,0.8048780487804879
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,% of Businesses Reporting.2,Other expenses,0.9024390243902439
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,% of Businesses Reporting.2,Lower Middle Operating Expenses (indirect),1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,% of Businesses Reporting.2,% of Businesses Reporting.6,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,% of Businesses Reporting.2,% of Businesses Reporting.8,0.9512195121951219
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Quality Indicator.1,Quality Indicator,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Quality Indicator.1,Quality Indicator.1,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Quality Indicator.1,Quality Indicator.2,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Quality Indicator.1,Quality Indicator.3,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Quality Indicator.1,Quality Indicator.4,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Quality Indicator.1,Quality Indicator.5,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Quality Indicator.1,Quality Indicator.6,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Quality Indicator.1,Quality Indicator.7,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Quality Indicator.1,Quality Indicator.8,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Quality Indicator.1,Quality Indicator.9,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Lower Middle Amortization and depletion,0.995049504950495
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Bottom Quartile Operating Expenses (indirect),0.9306930693069307
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,"Top Quartile Purchases, materials and sub-contracts",0.9900990099009901
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Lower Middle Utilities and telephone/telecommunication,0.9752475247524752
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Upper Middle Amortization and depletion,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Upper Middle Net Profit/Loss,0.9851485148514851
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Advertising and promotion,0.9851485148514851
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Wages and Benefits,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Upper Middle Opening Inventory,0.995049504950495
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Opening Inventory,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Top Quartile Cost of Sales,0.9702970297029703
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Rent,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Upper Middle Wages and Benefits,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Bottom Quartile Net Profit/Loss,0.9900990099009901
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Lower Middle Opening Inventory,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Lower Middle Net Profit/Loss,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Lower Middle Rent,0.9900990099009901
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,% of Businesses Reporting.2,0.9108910891089109
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Top Quartile Wages and Benefits,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Lower Middle Cost of Sales,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,% of Businesses Reporting.4,0.995049504950495
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Top Quartile Amortization and depletion,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,% of Businesses Reporting.5,0.995049504950495
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Bottom Quartile Wages and Benefits,0.8366336633663366
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Top Quartile Closing Inventory,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,"Top Quartile Delivery, shipping and warehouse expense",0.9752475247524752
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Bottom Quartile Repairs and maintenance,0.8415841584158416
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Upper Middle Rent,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Bottom Quartile Closing Inventory,0.995049504950495
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Lower Middle Wages and Benefits,0.9851485148514851
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Other expenses,0.8861386138613861
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Lower Middle Operating Expenses (indirect),0.8366336633663366
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,% of Businesses Reporting.7,0.995049504950495
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Bottom Quartile Professional and business fees,0.8663366336633663
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,"Upper Middle Delivery, shipping and warehouse expense",0.8217821782178217
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Lower Middle Labour and Commissions,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Upper Middle Utilities and telephone/telecommunication,0.995049504950495
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Bottom Quartile Utilities and telephone/telecommunication,Top Quartile Insurance,0.995049504950495
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Lower Middle Amortization and depletion,0.8704663212435233
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Bottom Quartile Operating Expenses (indirect),0.9637305699481865
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,"Top Quartile Purchases, materials and sub-contracts",0.9689119170984456
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Lower Middle Utilities and telephone/telecommunication,0.8316062176165803
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Top Quartile Net Profit/Loss,0.8290155440414507
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Upper Middle Amortization and depletion,0.9715025906735751
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Lower Middle Total expenses,0.8860103626943006
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Upper Middle Net Profit/Loss,0.9896373056994818
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Advertising and promotion,0.8393782383419689
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Wages and Benefits,0.9922279792746114
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Operating expenses (indirect),0.805699481865285
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Upper Middle Opening Inventory,0.9870466321243523
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Opening Inventory,0.9870466321243523
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Top Quartile Cost of Sales,0.9404145077720207
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Rent,0.9818652849740933
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Upper Middle Wages and Benefits,0.9792746113989638
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Top Quartile Other expenses,0.883419689119171
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Bottom Quartile Net Profit/Loss,0.917098445595855
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Lower Middle Opening Inventory,0.9792746113989638
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Lower Middle Net Profit/Loss,0.9896373056994818
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Lower Middle Rent,0.8808290155440415
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,% of Businesses Reporting.2,0.9455958549222798
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Top Quartile Wages and Benefits,0.9948186528497409
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Lower Middle Cost of Sales,0.9974093264248705
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,% of Businesses Reporting.4,0.9844559585492227
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Top Quartile Amortization and depletion,1.0
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,% of Businesses Reporting.5,0.9792746113989638
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Top Quartile Closing Inventory,0.9922279792746114
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,"Top Quartile Delivery, shipping and warehouse expense",0.8704663212435233
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Upper Middle Rent,0.9870466321243523
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Bottom Quartile Closing Inventory,0.9222797927461139
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Lower Middle Wages and Benefits,0.8860103626943006
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Other expenses,0.9404145077720207
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Lower Middle Operating Expenses (indirect),0.9145077720207254
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,% of Businesses Reporting.7,0.9922279792746114
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Lower Middle Labour and Commissions,0.9948186528497409
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Upper Middle Utilities and telephone/telecommunication,0.9637305699481865
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Lower Middle Repairs and maintenance,Top Quartile Insurance,0.9196891191709845
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Top Quartile Other expenses,Top Quartile Other expenses,0.8339427178549664
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Amortization and depletion,0.896
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Bottom Quartile Operating Expenses (indirect),0.9573333333333334
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,"Top Quartile Purchases, materials and sub-contracts",0.9706666666666667
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Utilities and telephone/telecommunication,0.8746666666666667
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Top Quartile Net Profit/Loss,0.824
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Upper Middle Amortization and depletion,0.9733333333333334
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Total expenses,0.8826666666666667
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Upper Middle Net Profit/Loss,0.9893333333333333
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Advertising and promotion,0.8853333333333333
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Wages and Benefits,0.992
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Operating expenses (indirect),0.8026666666666666
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Upper Middle Opening Inventory,0.9866666666666667
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Opening Inventory,0.9893333333333333
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Top Quartile Cost of Sales,0.9546666666666667
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Rent,0.9786666666666667
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Upper Middle Wages and Benefits,0.984
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Top Quartile Other expenses,0.88
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Bottom Quartile Net Profit/Loss,0.9253333333333333
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Opening Inventory,0.9786666666666667
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Net Profit/Loss,0.9813333333333333
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Rent,0.9226666666666666
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,% of Businesses Reporting.2,0.9466666666666667
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Top Quartile Wages and Benefits,0.9946666666666667
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Cost of Sales,0.9973333333333333
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,% of Businesses Reporting.4,0.9733333333333334
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Top Quartile Amortization and depletion,0.9973333333333333
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,% of Businesses Reporting.5,0.976
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Top Quartile Closing Inventory,0.9893333333333333
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,"Top Quartile Delivery, shipping and warehouse expense",0.864
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Upper Middle Rent,0.9786666666666667
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Bottom Quartile Closing Inventory,0.9253333333333333
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Wages and Benefits,0.9066666666666666
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Other expenses,0.936
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Operating Expenses (indirect),0.9066666666666666
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,% of Businesses Reporting.7,0.992
cleaned_table_0.csv,cleaned_table_1.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Labour and Commissions,0.992
