Dataset 1,Dataset 2,Relation,Column 1,Column 2,Levenshtein Ratio,Jaccard (k=2),Jaccard (k=3),Jaccard (k=4),Jaccard (k=5)
cleaned_table_13.csv,cleaned_table_14.csv,UNION,F_SYSTEM,F_SYSTEM,1.0,1.0,1.0,1.0,1.0
cleaned_table_13.csv,cleaned_table_14.csv,UNION,PEAK_PARKING,PEAK_PARKING,1.0,1.0,1.0,1.0,1.0
cleaned_table_13.csv,cleaned_table_14.csv,UNION,SURV_I,SURV_H,0.8333333333333334,,,,
cleaned_table_13.csv,cleaned_table_14.csv,UNION,SURV_I,SURV_G,0.8333333333333334,,,,
cleaned_table_13.csv,cleaned_table_14.csv,UNION,SURV_I,SURV_D,0.8333333333333334,,,,
cleaned_table_13.csv,cleaned_table_14.csv,UNION,SURV_I,SURV_I,1.0,1.0,1.0,1.0,1.0
cleaned_table_13.csv,cleaned_table_14.csv,UNION,PSR,PSR,1.0,1.0,1.0,,
cleaned_table_13.csv,cleaned_table_14.csv,UNION,ACCESS_CONTROL,ACCESS_CONTROL,1.0,1.0,1.0,1.0,1.0
cleaned_table_13.csv,cleaned_table_14.csv,UNION,YEAR_RECORD,YEAR_RECORD,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qd13_9,qd13_9,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qd13_9,qd13_4,0.8333333333333334,,,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qc1_5_2,qc1_5_2,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qc1_5_2,qc1_1_2,0.8571428571428572,,,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qc1_3_7,qc1_3_7,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qc1_3_7,qc1_3_5,0.8571428571428572,,,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qc1_3_7,qc1_3_1,0.8571428571428572,,,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qd13_4,qd13_9,0.8333333333333334,,,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qd13_4,qd13_4,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qe10_1,qe10_1,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qe10_1,qe10_10,0.8571428571428572,1.0,0.8,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qc1_3_5,qc1_3_7,0.8571428571428572,,,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qc1_3_5,qc1_3_5,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qc1_3_5,qc1_3_1,0.8571428571428572,,,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qi1_6,qi1_6,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qj1,qj1,1.0,1.0,1.0,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qe10a,qe10a,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,Region,Region,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qd12_8_other,qd12_8_other,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qj3_1,qj3_1,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qb6,qb6,1.0,1.0,1.0,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,SEG,SEG,1.0,1.0,1.0,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qc4_5,qc4_5,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qe5_5,qe5_5,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qc1_1_2,qc1_5_2,0.8571428571428572,,,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qc1_1_2,qc1_1_2,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qc1_1_2,qc1_1_1,0.8571428571428572,0.8,0.8,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qe5_4,qe5_4,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,QD1_2,QD1_2,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qc1_1_1,qc1_1_2,0.8571428571428572,0.8,0.8,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qc1_1_1,qc1_1_1,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qc1_1_1,qc1_3_1,0.8571428571428572,,,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qh1_2,qh1_2,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qj4_4,qj4_4,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qe11_10,qe11_10,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qe11_10,qe10_10,0.8571428571428572,,,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qg5,qg5,1.0,1.0,1.0,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qi2a_8,qi2a_8,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qe10_10,qe10_1,0.8571428571428572,1.0,0.8,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qe10_10,qe11_10,0.8571428571428572,,,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qe10_10,qe10_10,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qd12_8,qd12_8,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qd12_8,qd12_7,0.8333333333333334,,,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qc1_3_1,qc1_3_7,0.8571428571428572,,,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qc1_3_1,qc1_3_5,0.8571428571428572,,,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qc1_3_1,qc1_1_1,0.8571428571428572,,,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qc1_3_1,qc1_3_1,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qd12_7,qd12_8,0.8333333333333334,,,,
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qd12_7,qd12_7,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qi1_3,qi1_3,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qe5_10,qe5_10,1.0,1.0,1.0,1.0,1.0
cleaned_table_15.csv,cleaned_table_16.csv,UNION,qg6,qg6,1.0,1.0,1.0,,
cleaned_table_17.csv,cleaned_table_18.csv,UNION,received_date,received_date,1.0,1.0,1.0,1.0,1.0
cleaned_table_17.csv,cleaned_table_18.csv,UNION,Auth_Description,Auth_Description,1.0,1.0,1.0,1.0,1.0
cleaned_table_17.csv,cleaned_table_18.csv,UNION,Op_Name,Op_Name,1.0,1.0,1.0,1.0,1.0
cleaned_table_17.csv,cleaned_table_18.csv,UNION,Short Notice Short Notice,Short Notice Short Notice,1.0,1.0,1.0,1.0,1.0
cleaned_table_17.csv,cleaned_table_18.csv,UNION,Description,Description,1.0,1.0,1.0,1.0,1.0
cleaned_table_17.csv,cleaned_table_18.csv,UNION,Variation Number Variation Number,Variation Number Variation Number,1.0,1.0,1.0,1.0,1.0
cleaned_table_17.csv,cleaned_table_18.csv,UNION,Service_Type_Other_Details,Service_Type_Other_Details,1.0,1.0,1.0,1.0,1.0
