Dataset 1,Dataset 2,Relation,Column 1,Column 2,Set Containment
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Interest and bank charges
Quart inférieur Intérêts et frais bancaires","['Bottom Quartile Closing Inventory\nQuart inférieurs Stock de fermeture❤️'
 'Bottom Quartile Closing Inventory\nQuart inférieurs Stock de fermeture🥰']",0.9558823529411765
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Interest and bank charges
Quart inférieur Intérêts et frais bancaires","['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']",0.9166666666666666
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Interest and bank charges
Quart inférieur Intérêts et frais bancaires",['Other expenses\nAutres dépenses💩' 'Other expenses\nAutres dépenses👈'],0.8774509803921569
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Interest and bank charges
Quart inférieur Intérêts et frais bancaires","[""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)🥰""
 ""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)🤔""]",0.8333333333333334
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Interest and bank charges
Quart inférieur Intérêts et frais bancaires","['% of Businesses Reporting\n% des entreprises déclarantes.2❤️'
 '% of Businesses Reporting\n% des entreprises déclarantes.2😎']",0.9607843137254902
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Interest and bank charges
Quart inférieur Intérêts et frais bancaires","['Bottom Quartile Professional and business fees\nQuart inférieur Intérêts et frais bancaires❌'
 'Bottom Quartile Professional and business fees\nQuart inférieur Intérêts et frais bancaires🫂']",0.8088235294117647
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Interest and bank charges
Quart inférieur Intérêts et frais bancaires","['Lower Middle Labour and Commissions\n2e quart Traitements et commissions👏'
 'Lower Middle Labour and Commissions\n2e quart Traitements et commissions😳']",0.9803921568627451
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Interest and bank charges
Quart inférieur Intérêts et frais bancaires","['Upper Middle Utilities and telephone/telecommunication\n3e quart Services publics et téléphone / télécommunication😜'
 'Upper Middle Utilities and telephone/telecommunication\n3e quart Services publics et téléphone / télécommunication✔️']",0.9607843137254902
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Interest and bank charges
Quart inférieur Intérêts et frais bancaires","['Top Quartile Insurance\nQuart supérieur Assurances🙏'
 'Top Quartile Insurance\nQuart supérieur Assurances💀']",0.946078431372549
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","[""Bottom Quartile Operating Expenses (indirect)\nQuart inférieurs Dépenses d'exploitation (frais indirects)😂""
 ""Bottom Quartile Operating Expenses (indirect)\nQuart inférieurs Dépenses d'exploitation (frais indirects)🙌""]",0.9726858877086495
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['Top Quartile Purchases, materials and sub-contracts\nquart supérieurs Achats, matériaux et sous-traitances🫂'
 'Top Quartile Purchases, materials and sub-contracts\nquart supérieurs Achats, matériaux et sous-traitances👉']",0.9453717754172989
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['Top Quartile Net Profit/Loss\nQuart supérieur Bénéfice/perte net🫂'
 'Top Quartile Net Profit/Loss\nQuart supérieur Bénéfice/perte net😍']",0.8922610015174507
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['Upper Middle Amortization and depletion\n3e quart Amortissement et tarissement🫂'
 'Upper Middle Amortization and depletion\n3e quart Amortissement et tarissement😊']",0.8998482549317147
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['Lower Middle Total expenses\n2e quart Dépenses totales✔️'
 'Lower Middle Total expenses\n2e quart Dépenses totales❌']",0.9256449165402124
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['Upper Middle Net Profit/Loss\n3e quart Bénéfice/perte net🤔'
 'Upper Middle Net Profit/Loss\n3e quart Bénéfice/perte net⭐']",0.992412746585736
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['Wages and Benefits\nSalaires et avantages sociaux😩'
 'Wages and Benefits\nSalaires et avantages sociaux😭']",0.9787556904400607
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","[""Operating expenses (indirect) \nDépenses d'exploitation (frais indirects)😜""
 ""Operating expenses (indirect) \nDépenses d'exploitation (frais indirects)😊""]",0.8694992412746586
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","[""Upper Middle Opening Inventory\n3e quart Stocks d'ouverture💩""
 ""Upper Middle Opening Inventory\n3e quart Stocks d'ouverture😊""]",0.9453717754172989
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","[""Opening Inventory\nStocks d'ouverture💩""
 ""Opening Inventory\nStocks d'ouverture🤣""]",0.9681335356600911
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['Top Quartile Cost of Sales\nQuart supérieur Coût de ventes (frais direct)😜'
 'Top Quartile Cost of Sales\nQuart supérieur Coût de ventes (frais direct)😎']",0.9241274658573596
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11",['Rent\nLocation😇' 'Rent\nLocation👉'],0.9150227617602428
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['Upper Middle Wages and Benefits\n3e quart Salaires et avantages sociaux😳'
 'Upper Middle Wages and Benefits\n3e quart Salaires et avantages sociaux🤣']",0.936267071320182
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['Top Quartile Other expenses\nQuart supérieur Autres dépenses🔥'
 'Top Quartile Other expenses\nQuart supérieur Autres dépenses😂']",0.928679817905918
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","[""Lower Middle Opening Inventory\n2e quart Stocks d'ouverture🥹""
 ""Lower Middle Opening Inventory\n2e quart Stocks d'ouverture🎉""]",0.921092564491654
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['Lower Middle Net Profit/Loss\n2e quart Bénéfice/perte net❌'
 'Lower Middle Net Profit/Loss\n2e quart Bénéfice/perte net💩']",0.9590288315629742
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['% of Businesses Reporting\n% des entreprises déclarantes.8😳'
 '% of Businesses Reporting\n% des entreprises déclarantes.8😊']",0.9726858877086495
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['% of Businesses Reporting\n % des entreprises déclarantes✨'
 '% of Businesses Reporting\n % des entreprises déclarantes🫶']",0.8649468892261002
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['Top Quartile Wages and Benefits\nQuart supérieur Salaires et avantages sociaux🤯'
 'Top Quartile Wages and Benefits\nQuart supérieur Salaires et avantages sociaux😬']",0.9711684370257967
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['Lower Middle Cost of Sales\n2e quart Coût de ventes (frais direct)✨'
 'Lower Middle Cost of Sales\n2e quart Coût de ventes (frais direct)⭐']",0.9878603945371776
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['% of Businesses Reporting\n% des entreprises déclarantes😂'
 '% of Businesses Reporting\n% des entreprises déclarantes💀']",0.9301972685887708
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['Top Quartile Amortization and depletion\nQuart supérieur Amortissement et tarissement🙌'
 'Top Quartile Amortization and depletion\nQuart supérieur Amortissement et tarissement😩']",0.9908952959028832
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['% of Businesses Reporting\n% des entreprises déclarantes.11😭'
 '% of Businesses Reporting\n% des entreprises déclarantes.11😡']",0.9575113808801214
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['Top Quartile Closing Inventory\nQuart supérieurs Stock de fermeture😜'
 'Top Quartile Closing Inventory\nQuart supérieurs Stock de fermeture😜']",0.9772382397572079
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['Upper Middle Rent\n3e quart Location😍'
 'Upper Middle Rent\n3e quart Location👍']",0.8998482549317147
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11",['Other expenses\nAutres dépenses💩' 'Other expenses\nAutres dépenses👈'],0.9650986342943855
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","[""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)🥰""
 ""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)🤔""]",0.9499241274658573
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['% of Businesses Reporting\n% des entreprises déclarantes.2❤️'
 '% of Businesses Reporting\n% des entreprises déclarantes.2😎']",0.9969650986342944
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['Lower Middle Labour and Commissions\n2e quart Traitements et commissions👏'
 'Lower Middle Labour and Commissions\n2e quart Traitements et commissions😳']",0.9908952959028832
table_0.csv,table_1.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.11","['Upper Middle Utilities and telephone/telecommunication\n3e quart Services publics et téléphone / télécommunication😜'
 'Upper Middle Utilities and telephone/telecommunication\n3e quart Services publics et téléphone / télécommunication✔️']",0.8330804248861912
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Closing Inventory
Quart inférieurs Stock de fermeture","[""Bottom Quartile Operating Expenses (indirect)\nQuart inférieurs Dépenses d'exploitation (frais indirects)😂""
 ""Bottom Quartile Operating Expenses (indirect)\nQuart inférieurs Dépenses d'exploitation (frais indirects)🙌""]",0.9014308426073132
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Closing Inventory
Quart inférieurs Stock de fermeture","['Top Quartile Purchases, materials and sub-contracts\nquart supérieurs Achats, matériaux et sous-traitances🫂'
 'Top Quartile Purchases, materials and sub-contracts\nquart supérieurs Achats, matériaux et sous-traitances👉']",0.9443561208267091
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Closing Inventory
Quart inférieurs Stock de fermeture","['Top Quartile Net Profit/Loss\nQuart supérieur Bénéfice/perte net🫂'
 'Top Quartile Net Profit/Loss\nQuart supérieur Bénéfice/perte net😍']",0.8744038155802861
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Closing Inventory
Quart inférieurs Stock de fermeture","['Upper Middle Amortization and depletion\n3e quart Amortissement et tarissement🫂'
 'Upper Middle Amortization and depletion\n3e quart Amortissement et tarissement😊']",0.8330683624801272
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Closing Inventory
Quart inférieurs Stock de fermeture","['Lower Middle Total expenses\n2e quart Dépenses totales✔️'
 'Lower Middle Total expenses\n2e quart Dépenses totales❌']",0.9141494435612083
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Closing Inventory
Quart inférieurs Stock de fermeture","['Upper Middle Net Profit/Loss\n3e quart Bénéfice/perte net🤔'
 'Upper Middle Net Profit/Loss\n3e quart Bénéfice/perte net⭐']",0.9411764705882353
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Closing Inventory
Quart inférieurs Stock de fermeture","['Wages and Benefits\nSalaires et avantages sociaux😩'
 'Wages and Benefits\nSalaires et avantages sociaux😭']",0.9300476947535771
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Closing Inventory
Quart inférieurs Stock de fermeture","[""Operating expenses (indirect) \nDépenses d'exploitation (frais indirects)😜""
 ""Operating expenses (indirect) \nDépenses d'exploitation (frais indirects)😊""]",0.8362480127186009
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Closing Inventory
Quart inférieurs Stock de fermeture","[""Upper Middle Opening Inventory\n3e quart Stocks d'ouverture💩""
 ""Upper Middle Opening Inventory\n3e quart Stocks d'ouverture😊""]",0.9141494435612083
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Closing Inventory
Quart inférieurs Stock de fermeture","[""Opening Inventory\nStocks d'ouverture💩""
 ""Opening Inventory\nStocks d'ouverture🤣""]",0.9364069952305246
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Closing Inventory
Quart inférieurs Stock de fermeture","['Top Quartile Cost of Sales\nQuart supérieur Coût de ventes (frais direct)😜'
 'Top Quartile Cost of Sales\nQuart supérieur Coût de ventes (frais direct)😎']",0.8998410174880763
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Closing Inventory
Quart inférieurs Stock de fermeture",['Rent\nLocation😇' 'Rent\nLocation👉'],0.8426073131955485
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Closing Inventory
Quart inférieurs Stock de fermeture","['Upper Middle Wages and Benefits\n3e quart Salaires et avantages sociaux😳'
 'Upper Middle Wages and Benefits\n3e quart Salaires et avantages sociaux🤣']",0.8966613672496025
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Closing Inventory
Quart inférieurs Stock de fermeture","['Top Quartile Other expenses\nQuart supérieur Autres dépenses🔥'
 'Top Quartile Other expenses\nQuart supérieur Autres dépenses😂']",0.904610492845787
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Closing Inventory
Quart inférieurs Stock de fermeture","[""Lower Middle Opening Inventory\n2e quart Stocks d'ouverture🥹""
 ""Lower Middle Opening Inventory\n2e quart Stocks d'ouverture🎉""]",0.8585055643879174
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Closing Inventory
Quart inférieurs Stock de fermeture","['Lower Middle Net Profit/Loss\n2e quart Bénéfice/perte net❌'
 'Lower Middle Net Profit/Loss\n2e quart Bénéfice/perte net💩']",0.8791732909379968
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Closing Inventory
Quart inférieurs Stock de fermeture","['% of Businesses Reporting\n% des entreprises déclarantes.8😳'
 '% of Businesses Reporting\n% des entreprises déclarantes.8😊']",0.8696343402225755
table_0.csv,table_1.csv,JOIN,"Bottom Quartile Closing Inventory
Quart inférieurs Stock de fermeture","['Top Quartile Wages and Benefits\nQuart supérieur Salaires et avantages sociaux🤯'
 'Top Quartile Wages and Benefits\nQuart supérieur Salaires et avantages sociaux😬']",0.9411764705882353
