MEDIAN_WIDTH,SURV_G,TYPE_SIGNAL,K_FACTOR,SURV_D,IS_SAMPLE,SPEED_LIMIT,SURV_E,HORZ_ALIGN,PEAK_CAPACITY,COUNTY_CODE,INTER_ROUTE_NUMBER,TRUCK_ROUTE,BEGIN_LRS,SECTION_ID,PEAK_LANES,WIDE_FEAS,PAVEMENT_TYPE,TURN_LANES_L,ROUTE_NUMBER,SECTION_LENGTH,CURVES_C,SAMPLING_TECH,VSF,LRS_ID,SURV_H,IS_GROUPED,URBAN_CODE,SURV_C,STANDARD_TRAFFIC_CATEGORY,AT_GRADE_OTHER,F_SYSTEM,PEAK_PARKING,AADT,SN_D,TOLL,SURV_I,PSR,ACCESS_CONTROL,YEAR_RECORD,TYPE_FACILITY
0,0,0,9,0,1,45,0,1,1738,175,0,0,30.32,1900130320,2,5,4,0,80,0.49,0.0,0,0.27,1.751E+11,0,0,0,0,3,0,6,0,5140,3.3,0,0,4.1,3,2004,2
0,0,0,13,0,1,55,0,2,3123,105,0,1,0.25,30087000250,2,5,4,0,87,0.9,0.0,0,0.55,3008700,0,0,0,0,5,1,2,0,22000,4.0,0,0,4.8,3,2004,2
0,0,4,8,0,1,25,0,0,1886,515,0,0,127.21,90022112721,1,1,4,4,US00221,0.05,0.0,0,0.21,000US0022100,0,0,0,0,2,1,14,3,9302,3.2,0,0,0.0,3,2004,2
999,0,0,10,0,1,65,0,1,3535,107,81,1,8.733,15300811054A,2,5,4,0,I 081,0.502,0.0,0,0.49,53008100,0,0,0,1,3,0,1,0,28634,6.8,0,0,0.0,1,2004,2
0,0,4,9,0,1,25,0,0,1632,820,0,0,0.0,CS0510700000,1,2,4,4,0,0.48,0.0,0,0.13,0,0,0,0,0,3,6,17,2,4080,3.1,0,0,3.0,3,2004,2
0,0,3,10,0,1,30,0,0,639,67,0,0,0.0,3.01414E+11,1,5,4,4,0,0.97,0.0,0,0.21,02055F430100,0,0,56,0,3,2,17,3,2299,3.1,0,0,2.8,3,2004,2
0,0,4,11,0,1,40,0,0,1385,83,,0,0.0,SX302O017500,1,4,2,4,0,0.149,0.0,0,0.6,0,0,0,194,0,4,2,16,2,12497,1.0,0,0,3.0,3,2004,2
0,0,4,10,0,1,45,0,0,1641,167,0,0,1.609,B00825M01000,1,5,2,4,0,5.49,0.0,0,0.05,000B00825000,0,0,137,0,1,24,16,3,1149,2.6,0,0,3.9,3,2004,2
0,0,4,11,0,1,25,0,0,1780,193,0,0,7.903,296027,1,5,5,0,0,0.05,0.0,0,0.1,220400,0,0,156,0,1,0,16,3,2400,6.0,0,0,3.3,3,2004,2
0,1,0,12,0,1,65,0,1,1470,61,0,1,80.568,2080568,2,5,4,0,2,2.063,0.0,0,0.14,200,0,0,0,0,1,3,2,0,1677,4.4,0,0,0.0,2,2004,2
0,0,4,11,0,1,40,0,0,1732,9,0,0,0.0,05000603QQ02,1,5,4,4,CO603,0.38,0.0,0,0.07,0,0,0,506,0,3,2,17,3,2067,3.0,0,0,0.0,3,2004,2
0,0,4,10,0,1,25,0,3,1309,83,0,0,0.0,05H087040000,1,1,4,4,0,0.08,0.0,0,0.02,000000H08701,0,0,187,0,1,1,17,2,600,4.0,0,0,3.0,3,2004,2
0,0,4,11,0,1,35,0,0,1698,29,0,0,0.0,11507240082B,1,5,6,4,PA724,0.209,0.0,0,0.56,0,0,0,407,0,5,1,16,3,15675,4.5,0,0,0.0,3,2004,2
0,0,2,12,0,1,45,0,0,2174,65,0,0,3.734,S00201002320,2,5,6,2,11,0.89,0.03,0,0.35,33SR00200100,0,0,86,0,3,4,16,3,9750,3.9,0,0,0.0,3,2004,2
0,0,4,8,0,1,30,0,0,1868,17,0,0,33.864,6644,1,1,4,4,62,0.48,0.0,0,0.23,000SR62_EB00,0,0,7,0,4,7,14,3,10400,3.8,0,0,3.4,3,2004,2
10,0,1,10,0,1,30,0,0,1651,81,0,0,1.94,3.05528E+11,2,1,4,3,0,0.57,0.0,0,0.6,020348869Q00,0,0,1,0,5,2,14,2,17059,6.1,0,0,3.5,3,2004,2
0,0,3,12,0,1,40,0,0,3417,95,0,0,4.53,5897004530,3,5,4,3,78,1.903,0.0,0,0.45,589700,0,0,19,0,7,20,14,3,25152,6.9,0,0,0.4,3,2004,2
15,0,3,9,0,1,30,0,0,3793,37,0,0,12.106,2.0235E+11,3,4,4,1,235,0.138,0.0,0,0.33,2.0235E+11,0,0,0,0,5,1,14,3,23975,4.0,0,0,0.0,3,2004,2
20,0,4,12,0,1,45,0,0,3242,69,0,1,3.32,06514B003320,2,5,5,4,65,1.37,0.0,0,0.37,000006514B00,0,0,219,0,1,1,12,3,15480,8.0,0,0,0.0,2,2004,2
0,0,1,8,0,1,35,0,1,1609,65,0,0,0.615,3.30053E+11,2,5,4,4,0,0.44,0.0,0,0.38,336205,0,0,102,0,4,4,14,3,13855,3.8,0,0,0.0,3,2004,2
0,0,4,8,0,1,30,0,1,1385,31,0,0,2.478,3.004E+11,1,3,4,4,0,0.47,0.0,0,0.03,,0,0,8,0,1,1,17,2,819,3.1,0,0,0.0,3,2004,2
0,0,4,11,0,1,25,0,0,1564,67,0,0,0.0,1.20645E+11,1,3,4,4,0,0.31,0.0,0,0.08,0,0,0,369,0,1,2,16,3,2264,3.6,0,0,4.5,3,2004,2
0,0,0,9,0,1,35,0,2,2641,5,0,1,7.25,250007250,2,5,4,0,US000250,0.52,0.0,0,0.22,25000,0,0,0,0,2,1,2,3,6336,3.8,0,0,3.0,3,2004,2
0,0,3,10,0,1,30,0,0,2727,75,0,1,0.0,SSH000000532,3,4,5,4,0000138A,0.484,0.0,0,0.17,138A,0,0,0,0,1,4,14,3,4400,6.0,0,0,0.0,3,2004,1
0,0,1,7,0,1,40,0,0,912,540,0,0,2.01,C80002900201,1,1,4,2,8US00029,0.21,0.0,0,1.36,0C8US0002900,0,0,365,0,7,0,14,3,30364,4.6,0,0,0.0,3,2004,2
0,0,4,13,0,1,65,0,1,1506,25,0,1,106.046,P  21 106046,1,5,4,0,00WYO220,0.75,0.0,0,0.2,0000000P2101,0,0,374,0,2,0,14,3,4100,2.0,0,0,0.0,3,2004,2
0,0,0,9,0,1,55,0,1,2590,95,0,0,0.0,4.80271E+11,2,4,3,0,236,3.04,0.0,0,0.21,SR2360000000,0,0,0,0,3,6,7,0,5898,4.0,0,0,0.0,3,2004,2
13,0,4,9,0,1,55,0,0,3697,109,0,0,1.776,7.802E+11,2,5,4,3,US    1,0.727,0.0,0,0.36,7802000000,0,0,485,0,7,6,14,3,26500,4.0,0,0,3.5,3,2004,2
0,0,3,9,0,1,35,0,0,788,81,0,0,0.0,14120160060A,1,4,4,3,0,0.276,0.0,0,0.63,0,0,0,274,0,3,4,16,1,8484,4.4,0,0,0.0,3,2004,2
45,0,4,11,0,1,75,0,0,4039,49,15,1,193.316,I00015193316,2,5,4,0,15,0.698,0.0,0,0.13,1500,0,0,0,0,1,0,11,3,8060,5.3,0,0,0.0,1,2004,2
0,0,4,10,0,1,35,0,0,1641,215,0,0,33.152,R00545M20600,1,5,2,0,0,0.5,0.0,0,0.1,000R00545000,0,0,230,0,3,0,17,3,2480,2.4,0,0,0.0,3,2004,2
0,0,3,10,0,1,30,0,0,890,167,0,0,0.0,8.45283E+11,1,1,6,4,00CY0735,1.88,0.0,0,0.7,COR167002000,0,0,178,0,4,21,14,1,10212,3.8,0,0,0.0,3,2004,2
0,0,4,9,0,1,40,0,1,2178,5,0,0,1.87,2038094,2,4,3,0,0,0.37,0.0,0,0.19,54020300,0,0,0,0,2,0,6,3,4368,2.5,0,0,3.9,3,2004,2
0,0,3,10,0,1,30,0,0,1803,145,0,0,3.063,7.30026E+11,2,2,4,3,0,0.76,0.0,0,0.26,461307,0,0,123,0,3,6,16,3,7610,3.4,0,0,3.5,3,2004,2
0,0,4,11,0,1,40,0,0,475,485,0,0,1.024,258201M00636,1,5,3,4,_FM0890_,0.652,0.0,0,0.36,000FM0890000,0,0,151,0,2,2,16,3,2799,3.4,0,0,0.0,3,2004,2
0,0,4,11,0,1,30,0,1,1259,111,0,0,0.0,1.90283E+11,1,3,4,4,0000NONE,0.16,0.0,0,0.02,0,0,0,0,0,1,2,17,2,234,3.8,0,0,1.3,3,2004,2
0,0,4,12,0,1,40,0,0,481,99,0,0,25.36,2.00253E+11,1,5,4,4,4140,0.75,0.0,0,0.53,41403504100,0,0,0,0,2,3,16,3,3667,3.4,0,0,4.0,3,2004,2
0,0,4,9,0,1,40,0,0,1801,25,0,0,0.0,13312100QQ02,1,2,6,4,0,0.54,0.0,0,0.34,0,0,0,1,0,5,5,17,3,10249,4.0,0,0,0.0,3,2004,2
0,0,4,11,0,1,35,0,0,1589,29,0,0,5.23,37230003250,1,4,4,0,0,0.1,0.0,0,0.22,003723100H00,0,0,351,0,2,0,16,3,4600,4.4,0,0,4.0,3,2004,2
14,0,3,9,0,1,30,0,0,2560,69,0,1,345.717,SSH000000475,3,1,6,3,0000287C,0.25,0.0,0,0.66,287C,0,0,308,0,8,1,14,3,36000,2.7,0,0,0.0,3,2004,2
0,0,0,12,0,1,55,0,1,2407,53,0,0,20.1,1.00459E+11,2,5,6,0,200,0.93,0.0,0,0.29,2002409100,0,0,0,0,2,1,2,0,5559,5.0,0,0,3.5,3,2004,2
0,0,4,10,0,1,25,0,0,1657,71,0,0,0.0,536F0250010X,1,5,4,4,0,0.25,0.0,0,0.04,0,0,0,164,0,2,1,17,3,1185,6.0,0,0,0.0,3,2004,2
0,0,3,8,0,1,35,0,0,2323,630,0,1,32.84,8.8E+11,2,1,4,2,SR00003,0.31,0.0,0,0.83,000SR0000300,0,0,389,0,9,1,14,3,45271,4.0,0,0,0.0,3,2004,2
0,0,4,8,0,1,35,0,0,1525,89,0,0,0.0,16445,1,5,4,4,0,0.44,0.0,0,0.29,0,0,0,3,0,5,5,17,3,10000,3.1,0,0,4.8,3,2004,2
0,0,0,13,0,1,55,0,1,2500,35,0,1,5.0,190005000,2,5,4,0,31,1.0,0.0,0,0.11,001900100S00,0,0,0,0,1,3,6,0,2000,3.3,0,0,0.0,3,2004,2
0,0,4,11,0,1,25,0,0,3047,103,0,1,16.489,83430833001,2,5,5,4,1,0.08,0.0,0,0.3,100,0,0,327,0,3,1,14,3,8200,7.0,0,0,2.3,3,2004,1
0,0,2,10,0,1,35,0,0,504,119,0,0,0.0,43168001490,1,4,4,3,3168,0.45,0.0,0,1.05,4316800,0,0,82,0,4,1,17,3,9950,3.1,0,0,4.7,3,2004,2
44,0,4,9,1,1,55,0,0,4066,125,70,1,17.045,16200700170A,2,5,5,0,I 070,0.347,0.0,0,0.62,62007000,0,0,9,1,3,0,11,3,50465,13.0,0,0,0.0,1,2004,2
45,0,0,9,0,1,55,0,1,3099,183,0,1,29.05,20064029050,2,5,4,0,64,1.55,0.0,0,0.91,2006400,0,0,0,0,8,1,2,0,52000,6.4,0,0,4.8,3,2004,2
0,0,0,12,0,1,55,0,1,1809,63,0,0,31.89,2.00178E+11,2,5,4,0,178,0.38,0.0,0,0.13,000US0178000,0,0,0,0,1,0,6,0,1850,3.3,0,0,3.1,3,2004,2
96,0,0,11,0,1,75,0,1,3596,71,15,1,0.0,1330000450,2,5,4,0,15,0.45,0.0,0,0.17,000000I01500,0,0,0,0,1,0,1,0,8800,6.5,0,0,4.4,1,2004,2
0,0,2,10,0,1,35,0,0,656,3,0,0,0.0,20061903000,1,3,3,4,0,0.67,0.0,0,0.44,0,0,0,94,0,3,5,16,3,5441,3.8,0,0,4.0,3,2004,2
0,0,4,10,0,1,35,0,0,1385,129,0,0,0.0,05 CTY000050,1,1,4,4,00000CTY,0.25,0.0,0,0.31,000005 CTY00,0,0,226,0,4,3,17,2,6023,3.1,0,0,3.8,3,2004,2
0,0,4,13,0,1,30,0,1,1229,117,0,0,6.42,04159C0030AB,2,5,4,0,30,0.5,0.0,0,0.28,000000AG5900,0,0,0,0,2,2,6,3,2600,3.3,0,0,0.0,3,2004,2
0,0,0,15,0,1,45,0,2,1834,67,0,0,0.0,799004810,2,5,4,0,0,1.24,0.0,0,0.02,0,0,0,0,0,1,2,7,3,226,3.3,0,0,3.3,3,2004,2
0,0,0,12,0,1,45,0,3,1323,7,0,0,7.419,1040004610,2,4,4,0,0,1.0,0.06,0,0.38,010400100S00,0,0,0,0,2,4,7,0,4100,3.3,0,0,0.0,3,2004,2
0,0,2,8,0,1,40,0,1,1810,71,0,0,36.36,08Y497245000,2,4,3,2,0,1.94,0.0,0,0.29,000000Y49701,0,0,0,0,3,3,14,1,12780,5.8,0,0,2.5,3,2004,2
0,0,1,9,0,1,35,0,0,2243,69,0,0,3.203,3.504E+11,2,5,4,4,40,0.72,0.0,0,0.16,0,0,0,155,0,3,5,16,1,6324,5.0,0,0,3.7,3,2004,2
0,0,0,9,0,1,55,0,1,1435,25,0,0,107.76,226845,2,5,4,0,201,0.4,0.0,0,0.12,000000201X00,0,0,0,0,1,1,2,0,1970,3.5,0,0,4.0,3,2004,2
4,0,4,9,0,1,35,0,0,3031,31,0,0,0.27,239652,2,5,4,0,1,0.16,0.0,0,0.13,000000001A00,0,0,283,0,1,0,12,3,7654,5.6,0,0,3.6,2,2004,2
0,0,4,20,0,1,55,0,1,2410,21,0,0,6.711,A00271004170,2,5,4,0,271,0.15,0.0,0,0.08,0,0,0,0,0,1,1,7,0,890,2.6,0,0,0.0,3,2004,2
0,0,0,10,0,1,55,0,1,1434,137,0,0,0.49,S11101000490,2,5,4,0,111,1.53,0.0,0,0.31,69SR11100100,0,0,0,0,1,3,2,0,4420,4.3,0,0,0.0,3,2004,2
0,0,2,8,0,1,40,0,0,1771,71,0,0,0.0,13640110040A,2,5,3,3,0,0.492,0.0,0,0.55,0,0,0,164,0,6,3,16,3,21890,3.2,0,0,0.0,3,2004,2
10,0,2,8,0,1,30,0,0,1848,43,0,0,0.0,16217,2,1,5,3,0,0.42,0.0,0,0.48,0,0,0,3,0,6,5,16,3,20100,8.0,0,0,4.7,3,2004,2
0,0,4,9,0,1,50,0,0,1569,5,0,0,10.348,190385,1,4,2,0,22,0.28,0.0,0,0.34,000000022X00,0,0,145,0,4,0,16,3,10302,2.1,0,0,4.0,3,2004,2
18,0,3,11,0,1,30,0,0,3243,25,0,0,0.0,411150,2,4,5,1,0,0.16,0.0,0,0.59,0,0,0,111,0,7,0,16,3,28650,9.0,0,0,0.0,3,2004,2
12,0,4,8,0,1,55,0,0,4020,59,0,1,0.719,SSH000000373,2,5,4,0,0000058A,1.411,0.21,0,0.23,058A,0,0,24,0,1,0,12,3,19300,2.6,0,0,0.0,1,2004,2
0,0,4,10,0,1,35,0,0,1641,61,0,0,0.0,AA0136M00000,1,5,2,0,0,0.527,0.0,0,0.11,000AA0136000,0,0,248,0,2,0,16,3,2899,2.6,0,0,0.0,3,2004,2
0,0,4,13,0,1,25,0,0,1681,33,0,0,0.0,16000890,1,5,4,4,0,0.18,0.0,0,0.15,0,0,0,0,0,3,2,17,3,3180,3.1,0,0,4.1,3,2004,2
0,0,2,12,0,1,45,0,0,690,37,0,0,5.568,S17101003460,1,5,4,4,171,1.58,0.0,0,1.05,19SR17100100,0,0,54,0,3,0,16,3,9240,4.8,0,0,0.0,3,2004,2
0,0,4,13,0,1,30,0,0,475,49,0,0,0.0,26125E0103AA,1,3,6,4,103,0.23,0.0,0,0.36,0,0,0,0,0,1,2,16,1,2158,4.8,0,0,0.0,3,2004,2
0,0,1,11,0,1,30,0,0,1054,99,,0,0.0,SX784O021700,1,4,2,3,0,0.123,0.0,0,0.71,0,0,0,194,0,5,2,17,2,11179,1.0,0,0,2.4,3,2004,2
16,0,3,10,0,1,55,0,0,3543,13,0,1,44.977,SSH000000114,2,5,4,3,0000119B,0.44,0.0,0,0.28,119B,0,0,238,0,1,1,12,3,13595,4.1,0,0,0.0,3,2004,2
0,0,3,10,0,1,25,0,0,943,25,0,0,1.551,13LG22450550,2,1,4,3,0,0.366,0.0,0,0.87,00GURLEYST13,0,0,483,0,4,2,16,2,13585,5.0,0,0,4.4,3,2004,2
0,0,0,13,0,1,25,0,4,1859,47,0,0,0.0,NM0065012905,2,2,2,0,0,1.7,0.0,0,0.05,0,0,0,0,0,1,0,7,3,660,2.0,0,0,0.0,3,2004,2
20,0,4,10,0,1,35,0,0,3080,91,0,1,0.0,5.704E+11,2,5,4,3,SR  397,0.987,0.0,0,0.35,5704002500,0,0,312,0,5,7,14,3,19300,4.0,0,0,3.5,3,2004,2
104,0,4,8,0,1,65,0,0,4034,9,84,1,29.96,A084029960,2,5,4,0,84,0.08,0.0,0,0.77,84000,0,0,118,0,3,0,11,3,63600,5.3,0,0,0.0,1,2004,2
0,0,1,12,0,1,30,0,0,778,137,0,0,1.577,36369E0132AH,1,5,5,4,132,0.45,0.0,0,0.64,0,0,0,113,0,3,3,16,2,6686,8.0,0,0,0.0,3,2004,2
0,0,4,10,0,1,35,0,0,1698,15,0,0,0.0,10810640010B,1,5,3,4,0,0.249,0.0,0,0.18,0,0,0,0,0,3,4,16,3,5983,2.4,0,0,0.0,3,2004,2
0,0,4,10,0,1,25,0,0,1412,65,0,0,2.237,08R165105000,1,5,4,4,0,0.09,0.0,0,0.02,000000R16501,0,0,48,0,1,1,17,2,416,4.0,0,0,2.6,3,2004,2
0,0,4,10,0,1,55,0,1,1475,43,0,1,10.289,2.20003E+11,2,5,6,0,95,5.956,0.0,0,0.23,1551804,0,0,0,0,1,5,2,0,3381,5.1,0,0,0.0,3,2004,2
0,0,2,6,0,1,45,0,0,1239,119,0,1,0.0,43998000710,2,5,4,3,3998,0.16,0.0,0,0.77,4399800,0,0,82,0,7,0,16,3,31000,3.5,0,0,4.3,3,2004,2
0,0,0,13,0,1,55,0,3,1138,23,0,1,10.3,480010300,2,2,3,0,395,1.0,0.137,0,0.1,004800100S00,0,0,0,0,1,1,2,0,760,1.2,0,0,0.0,3,2004,2
0,0,4,12,0,1,35,0,0,1715,15,0,0,0.0,8137000000,1,5,1,4,8137,1.0,0.0,0,0.02,0,0,0,347,0,1,2,17,3,440,0.0,0,0,0.0,3,2004,2
0,1,2,10,0,1,35,0,0,1375,15,0,0,923.965,94923965,2,4,5,2,00000B94,0.175,0.0,0,0.38,0000000B9400,0,0,347,0,3,0,14,3,9563,8.0,0,0,0.0,2,2004,2
0,0,4,10,0,1,35,0,0,339,39,0,0,0.0,5400000685,1,4,4,4,0,0.685,0.0,0,0.22,0,0,0,0,0,2,7,17,2,1231,4.0,0,0,2.3,3,2004,2
66,0,0,12,0,1,75,0,1,3581,51,15,1,152.5,1330154000,2,5,4,0,15,1.5,0.0,0,0.06,000000I01500,0,0,0,0,1,0,1,0,2800,3.3,0,0,3.2,1,2004,2
0,0,4,12,0,1,55,0,1,1618,65,0,0,8.65,1.00186E+11,1,4,6,4,80,0.44,0.0,0,0.34,802607100,0,0,89,0,1,1,12,3,6993,6.9,0,0,3.5,2,2004,2
66,0,4,12,0,1,65,0,0,4046,67,90,1,22.65,3.00426E+11,2,5,6,0,0000090I,1.28,0.0,0,0.53,0090I3308100,0,0,56,0,2,0,11,3,29410,5.3,1,0,4.5,1,2004,2
9,1,2,13,0,1,45,0,0,2060,49,0,0,5.375,2.5008E+11,2,2,4,3,80,0.191,0.0,0,0.88,8000,0,0,112,0,6,1,14,3,23000,4.0,0,0,0.0,2,2004,2
0,0,4,10,0,1,35,0,0,1594,67,0,0,0.0,42456001080,1,4,4,4,2456,1.8,0.59,0,0.42,4245600,0,0,124,0,4,10,17,3,9900,3.1,0,0,4.3,3,2004,2
0,0,3,8,0,1,45,1,0,308,139,0,0,3.235,68500202010,1,4,4,4,0,2.87,0.0,0,0.01,1.39069E+11,0,0,444,0,1,8,17,3,60,3.8,0,0,3.0,3,2004,2
0,0,1,10,0,1,45,0,0,1021,79,0,1,1.04,84043001040,1,2,6,3,71,1.41,0.0,0,1.55,8404300,0,0,266,0,7,2,14,3,28700,4.0,0,0,0.0,3,2004,2
0,0,4,10,0,1,55,0,0,1305,129,0,0,0.0,41175003930,1,5,4,4,1175,0.35,0.05,0,0.51,4117500,0,0,226,0,4,1,16,2,13000,3.4,0,0,2.6,3,2004,2
0,0,4,10,0,1,30,0,0,1793,119,0,0,0.0,17081,1,5,5,3,0,0.23,0.0,0,0.14,0,0,0,11,0,2,1,16,3,4763,8.0,0,0,3.9,3,2004,2
50,0,4,11,0,1,55,0,0,4146,5,0,1,78.0,192983,2,4,4,0,1,0.83,0.0,0,0.68,000000001X00,0,0,0,0,5,0,12,3,44448,5.4,0,0,4.1,1,2004,2
12,0,2,10,0,1,35,0,0,1470,119,0,0,0.0,41641000000,2,5,4,2,1641,0.17,0.0,0,0.82,4164100,0,0,82,0,6,1,16,3,20000,5.7,0,0,4.5,2,2004,2
0,0,4,9,0,1,25,0,0,1457,5,0,0,0.0,5144000000,1,3,4,4,PR 5144,0.454,0.0,0,0.05,,0,0,0,0,2,2,17,3,1100,3.0,0,0,4.6,3,2004,2
0,0,4,19,0,1,55,0,1,2413,39,0,1,4.5,A00116004500,2,5,4,0,116,2.0,0.0,0,0.23,11600,0,0,0,0,2,3,6,0,2835,7.0,0,0,0.0,3,2004,2
0,0,4,10,0,1,25,0,0,1331,153,0,0,0.0,7.60181E+11,1,4,4,4,0,0.14,0.0,0,0.03,0,0,0,8,0,1,1,17,2,690,3.1,0,0,3.8,3,2004,2
0,0,4,10,0,1,40,0,1,1480,95,0,0,0.0,04Z306100000,1,4,4,0,0,0.114,0.0,0,0.05,000000Z30601,0,0,417,0,1,0,16,3,1200,6.0,0,0,3.0,3,2004,2
0,0,4,10,0,1,45,0,0,3535,245,0,0,543.677,020015A11201,2,5,2,0,_US0069_,1.323,0.0,0,0.13,000US0069001,0,0,139,0,3,0,17,3,4570,2.9,0,0,0.0,3,2004,1
0,0,2,9,0,1,35,0,0,2241,113,0,1,17.09,48017090,2,2,6,5,SR000048,0.14,0.0,0,0.59,4800,0,0,38,0,6,2,14,3,22434,5.0,0,0,3.3,3,2004,2
4,0,4,10,0,1,30,0,0,2876,29,0,0,1.191,3.01428E+11,2,3,4,4,0,0.22,0.0,0,0.05,20561260100,0,0,16,0,3,3,17,3,2317,3.1,0,0,3.0,3,2004,2
0,0,4,10,0,1,25,0,0,345,93,0,0,0.0,8762000000,1,5,3,4,8762,0.2,0.0,0,0.09,0,0,0,0,0,1,1,17,2,600,2.0,0,0,2.9,3,2004,2
0,0,4,9,0,1,45,0,0,1665,13,0,0,20.34,A083020340,1,4,4,4,83,1.05,0.0,0,0.15,83000,0,0,43,0,2,2,14,3,4600,4.3,0,0,0.0,3,2004,2
0,0,1,10,0,1,30,0,0,809,29,0,0,0.383,AA1042M00238,1,5,2,4,0,1.436,0.0,0,0.57,000AA1042000,0,0,28,0,4,14,17,3,7580,2.1,0,0,3.0,3,2004,2
0,0,4,10,0,1,35,0,2,3010,49,0,0,0.0,FL4740000170,2,1,4,3,0,0.47,0.0,0,0.19,0,0,0,340,0,4,2,16,3,10935,2.1,0,0,0.0,3,2004,2
0,0,2,12,0,1,20,0,0,779,1,0,0,0.0,2910001195,1,3,4,4,0,0.815,0.0,0,0.55,0,0,0,217,0,4,9,17,2,5935,2.6,0,0,2.4,3,2004,2
16,0,4,18,0,1,35,0,0,2864,25,0,0,0.0,415171,2,4,5,2,0,0.04,0.0,0,0.07,0,0,0,111,0,1,1,16,3,1850,9.0,0,0,0.0,2,2004,2
0,0,4,10,0,1,35,0,2,1732,1,0,0,0.0,FL5098000000,1,1,3,0,0,0.768,0.0,0,0.29,0,0,0,70,0,3,0,16,0,9715,2.5,0,0,2.4,3,2004,2
0,0,4,10,0,1,35,0,0,1569,119,0,0,0.0,17046,1,5,6,4,0,0.51,0.0,0,0.24,0,0,0,11,0,3,5,16,3,7278,4.8,0,0,2.4,3,2004,2
0,0,0,14,0,1,55,0,1,0,117,0,0,0.0,8.58801E+11,2,5,1,0,0,3.98,0.0,0,0.0,,0,0,0,0,1,0,7,0,54,0.0,0,0,0.0,3,2004,2
0,0,4,18,0,1,25,0,0,337,139,0,0,0.0,432562,1,4,4,4,0,0.08,0.0,0,0.82,0,0,0,253,0,3,0,17,1,2542,3.0,0,0,0.0,3,2004,2
0,0,0,10,0,1,55,0,1,1834,151,0,0,2.824,7535001755,2,5,2,0,N,4.052,1.195,0,0.03,753500,0,0,0,0,1,3,7,0,452,2.5,0,0,0.5,3,2004,2
0,0,4,12,0,1,30,0,0,1681,113,0,0,0.225,3.04501E+11,1,5,4,4,0,0.63,0.0,0,0.3,5.70305E+11,0,0,359,0,3,2,16,3,6370,3.4,0,0,2.6,3,2004,2
0,0,2,9,0,1,30,0,2,886,35,0,0,0.0,1.80327E+11,2,5,3,4,0,0.52,0.0,0,0.25,0,0,0,0,0,1,1,7,3,2450,3.8,0,0,3.5,3,2004,2
0,0,0,14,0,1,55,0,1,2283,131,0,0,4.94,20258004940,2,5,4,0,258,1.0,0.0,0,0.23,2025800,0,0,0,0,2,1,6,0,3600,3.3,0,0,4.8,3,2004,2
0,0,4,12,0,1,40,0,0,1721,3,0,0,0.0,02000109QQ02,1,5,4,4,CO109,0.21,0.0,0,0.23,0,0,0,1,0,4,2,17,3,5909,3.0,0,0,0.0,3,2004,2
0,0,4,9,0,1,25,0,1,1412,87,0,0,1.08,05E147110000,1,3,5,3,0,0.31,0.0,0,0.63,000000E14701,0,0,258,0,5,7,14,2,15058,8.0,0,0,2.0,3,2004,2
999,0,0,7,1,1,65,0,1,2931,33,80,1,22.253,11700801184A,2,5,5,0,I 080,0.492,0.0,0,0.34,17008000,0,0,0,0,3,0,1,0,25712,14.0,0,0,0.0,1,2004,2
24,0,4,11,0,1,50,0,0,6228,55,480,1,3.25,480   004 00,3,1,5,0,480,0.77,0.0,0,0.36,48000,0,0,46,1,2,0,11,3,37000,9.0,0,0,0.0,1,2004,2
0,0,0,12,0,1,50,0,1,2591,83,0,0,0.0,C05000001382,2,5,2,0,C0500,5.29,0.0,0,0.08,0,0,0,0,0,1,2,7,0,1540,2.5,0,0,3.8,3,2004,2
0,0,0,10,0,1,55,0,1,1461,137,0,0,11.52,S11101011520,2,5,4,0,111,0.45,0.0,0,0.28,69SR11100100,0,0,0,0,1,1,2,0,4050,4.2,0,0,0.0,3,2004,2
0,0,4,13,0,1,40,0,0,3249,101,0,0,0.0,8926000000,2,5,4,4,8926,0.115,0.0,0,0.41,0,0,0,0,0,4,1,16,3,14600,3.9,0,0,3.0,3,2004,2
0,0,4,10,0,1,35,0,0,1715,660,0,0,0.0,CS0411300076,1,4,4,3,0,0.6,0.0,0,0.39,0,0,0,448,0,5,6,17,3,12589,3.1,0,0,3.0,3,2004,2
0,0,4,9,0,1,25,0,0,1516,1,0,0,0.193,6.379E+11,1,1,4,4,0,0.43,0.0,0,0.05,,0,0,285,0,1,5,16,1,1325,3.4,0,0,0.0,3,2004,2
0,0,2,9,0,1,30,0,1,1974,85,0,0,4.184,04C156140000,1,3,4,1,0,0.45,0.0,0,0.48,000000C15601,0,0,32,0,5,2,16,3,15800,6.0,0,0,3.3,3,2004,2
0,0,2,9,0,1,35,0,0,1400,11,0,0,29.837,A085018540,1,4,6,4,85,0.42,0.0,0,0.52,85000,0,0,0,0,5,1,16,3,16000,5.9,0,0,0.0,3,2004,2
0,0,0,13,0,1,40,0,4,711,25,0,0,0.0,NM0008019749,2,1,4,0,0,0.475,0.0,0,0.23,0,0,0,0,0,1,0,7,0,1255,2.8,0,0,0.0,3,2004,2
0,0,0,11,0,1,55,0,1,2605,71,0,0,8.256,1.20005E+11,2,4,3,0,0,0.562,0.0,0,0.6,1200052900,0,0,0,0,4,0,7,0,14100,1.0,0,0,2.8,3,2004,2
